Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad
2024-04-19,HZ-Salsa-Verde-200g,CEDI_Norte,226,236,3,0,23.28,Despejado,15000,12.22
2024-04-19,HZ-Salsa-Verde-200g,CEDI_Sur,186,254,5,0,23.36,Despejado,15000,10.67
2024-04-19,HZ-Salsa-Verde-200g,CEDI_Occidente,198,1963,5,0,23.55,Despejado,15000,10.83
2024-04-19,HZ-Salsa-Verde-200g,CEDI_Bajio,197,975,5,0,23.29,Despejado,15000,10.65
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Norte,219,1882,3,0,22.62,Tormenta,15000,10.87
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Sur,216,951,5,0,22.88,Tormenta,15000,10.47
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Occidente,184,462,5,1,23.76,Despejado,15000,11.69
2024-04-19,HZ-Salsa-Roja-200g,CEDI_Bajio,195,1517,5,1,23.24,Lluvia,15000,11.35
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Norte,101,296,3,0,23.03,Despejado,8000,10.76
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Sur,113,1455,5,0,23.3,Despejado,8000,10.68
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Occidente,91,1292,5,0,24.25,Despejado,8000,12.62
2024-04-19,HZ-Mole-Poblano-250g,CEDI_Bajio,79,1414,5,0,23.73,Tormenta,8000,12.6
2024-04-19,HZ-Atun-Agua-140g,CEDI_Norte,97,432,3,0,24.26,Lluvia,8000,11.54
2024-04-19,HZ-Atun-Agua-140g,CEDI_Sur,102,1620,5,0,22.87,Lluvia,8000,10.67
2024-04-19,HZ-Atun-Agua-140g,CEDI_Occidente,90,553,5,0,22.93,Despejado,8000,12.1
2024-04-19,HZ-Atun-Agua-140g,CEDI_Bajio,107,1722,5,0,24.05,Despejado,8000,11.94
2024-04-19,HZ-Champiñones-380g,CEDI_Norte,103,1545,3,0,24.28,Despejado,8000,8.79
2024-04-19,HZ-Champiñones-380g,CEDI_Sur,98,1923,5,0,24.43,Despejado,8000,11.75
2024-04-19,HZ-Champiñones-380g,CEDI_Occidente,115,815,5,0,23.45,Lluvia,8000,10.53
2024-04-19,HZ-Champiñones-380g,CEDI_Bajio,101,668,5,0,22.94,Despejado,8000,11.57
2024-04-20,HZ-Salsa-Verde-200g,CEDI_Norte,183,815,3,0,23.83,Tormenta,15000,9.39
2024-04-20,HZ-Salsa-Verde-200g,CEDI_Sur,185,1163,5,0,23.62,Despejado,15000,8.29
2024-04-20,HZ-Salsa-Verde-200g,CEDI_Occidente,208,1140,5,0,23.62,Despejado,15000,10.03
2024-04-20,HZ-Salsa-Verde-200g,CEDI_Bajio,208,1701,5,0,23.11,Despejado,15000,10.24
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Norte,207,1859,3,0,23.36,Lluvia,15000,9.21
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Sur,216,516,5,0,23.17,Despejado,15000,10.11
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Occidente,175,1804,5,1,23.79,Lluvia,15000,10.96
2024-04-20,HZ-Salsa-Roja-200g,CEDI_Bajio,184,1808,5,0,22.67,Despejado,15000,10.05
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Norte,103,1134,3,0,23.27,Tormenta,8000,10.61
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Sur,102,1469,5,0,22.71,Lluvia,8000,11.58
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Occidente,100,766,5,1,23.57,Despejado,8000,9.37
2024-04-20,HZ-Mole-Poblano-250g,CEDI_Bajio,84,1506,5,0,22.22,Despejado,8000,10.4
2024-04-20,HZ-Atun-Agua-140g,CEDI_Norte,98,116,3,1,23.05,Despejado,8000,11.02
2024-04-20,HZ-Atun-Agua-140g,CEDI_Sur,91,1170,5,1,23.82,Despejado,8000,9.4
2024-04-20,HZ-Atun-Agua-140g,CEDI_Occidente,111,1270,5,0,23.86,Despejado,8000,9.42
2024-04-20,HZ-Atun-Agua-140g,CEDI_Bajio,114,249,5,0,23.63,Lluvia,8000,9.6
2024-04-20,HZ-Champiñones-380g,CEDI_Norte,93,1819,3,0,24.09,Despejado,8000,9.56
2024-04-20,HZ-Champiñones-380g,CEDI_Sur,109,1827,5,0,22.84,Despejado,8000,11.27
2024-04-20,HZ-Champiñones-380g,CEDI_Occidente,86,252,5,0,23.22,Despejado,8000,10.49
2024-04-20,HZ-Champiñones-380g,CEDI_Bajio,94,324,5,0,23.85,Lluvia,8000,9.97
2024-04-21,HZ-Salsa-Verde-200g,CEDI_Norte,230,789,3,1,22.67,Despejado,15000,10.71
2024-04-21,HZ-Salsa-Verde-200g,CEDI_Sur,202,1713,5,0,23.93,Despejado,15000,11.72
2024-04-21,HZ-Salsa-Verde-200g,CEDI_Occidente,209,1341,5,0,23.24,Lluvia,15000,11.28
2024-04-21,HZ-Salsa-Verde-200g,CEDI_Bajio,178,1257,5,0,23.65,Lluvia,15000,9.3
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Norte,224,545,3,0,23.97,Lluvia,15000,11.68
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Sur,199,257,5,0,23.1,Despejado,15000,10.54
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Occidente,216,1859,5,1,23.56,Despejado,15000,10.64
2024-04-21,HZ-Salsa-Roja-200g,CEDI_Bajio,188,1768,5,0,23.65,Tormenta,15000,9.26
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Norte,95,833,3,0,23.6,Despejado,8000,10.74
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Sur,94,1233,5,0,23.34,Despejado,8000,8.91
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1846,5,0,23.07,Despejado,8000,11.78
2024-04-21,HZ-Mole-Poblano-250g,CEDI_Bajio,96,771,5,1,23.46,Despejado,8000,12.16
2024-04-21,HZ-Atun-Agua-140g,CEDI_Norte,105,1679,3,0,23.58,Lluvia,8000,9.44
2024-04-21,HZ-Atun-Agua-140g,CEDI_Sur,134,744,5,0,23.75,Despejado,8000,9.61
2024-04-21,HZ-Atun-Agua-140g,CEDI_Occidente,90,307,5,0,24.15,Lluvia,8000,10.79
2024-04-21,HZ-Atun-Agua-140g,CEDI_Bajio,90,144,5,0,23.32,Despejado,8000,10.61
2024-04-21,HZ-Champiñones-380g,CEDI_Norte,109,1658,3,0,23.35,Lluvia,8000,11.68
2024-04-21,HZ-Champiñones-380g,CEDI_Sur,89,1273,5,0,24.82,Lluvia,8000,11.1
2024-04-21,HZ-Champiñones-380g,CEDI_Occidente,128,1032,5,1,23.65,Despejado,8000,9.28
2024-04-21,HZ-Champiñones-380g,CEDI_Bajio,107,899,5,0,22.94,Lluvia,8000,9.41
2024-04-22,HZ-Salsa-Verde-200g,CEDI_Norte,174,1220,3,1,22.99,Despejado,15000,10.72
2024-04-22,HZ-Salsa-Verde-200g,CEDI_Sur,216,530,5,0,22.83,Despejado,15000,11.84
2024-04-22,HZ-Salsa-Verde-200g,CEDI_Occidente,211,272,5,0,23.16,Despejado,15000,8.62
2024-04-22,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1352,5,0,23.43,Tormenta,15000,11.27
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Norte,202,1369,3,0,23.87,Despejado,15000,10.62
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Sur,197,1508,5,0,22.93,Despejado,15000,10.59
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Occidente,214,887,5,0,24.38,Despejado,15000,10.63
2024-04-22,HZ-Salsa-Roja-200g,CEDI_Bajio,184,1129,5,0,23.33,Despejado,15000,8.63
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Norte,89,1651,3,1,23.42,Lluvia,8000,9.44
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Sur,114,219,5,0,23.78,Lluvia,8000,10.16
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Occidente,90,505,5,0,23.51,Lluvia,8000,10.87
2024-04-22,HZ-Mole-Poblano-250g,CEDI_Bajio,111,136,5,0,23.0,Despejado,8000,11.33
2024-04-22,HZ-Atun-Agua-140g,CEDI_Norte,95,516,3,0,23.3,Tormenta,8000,12.08
2024-04-22,HZ-Atun-Agua-140g,CEDI_Sur,104,733,5,0,23.49,Despejado,8000,11.18
2024-04-22,HZ-Atun-Agua-140g,CEDI_Occidente,118,818,5,0,23.83,Despejado,8000,10.66
2024-04-22,HZ-Atun-Agua-140g,CEDI_Bajio,88,1898,5,0,23.14,Despejado,8000,10.16
2024-04-22,HZ-Champiñones-380g,CEDI_Norte,107,93,3,0,23.26,Despejado,8000,9.03
2024-04-22,HZ-Champiñones-380g,CEDI_Sur,99,80,5,0,23.57,Despejado,8000,11.37
2024-04-22,HZ-Champiñones-380g,CEDI_Occidente,96,923,5,0,23.37,Despejado,8000,9.2
2024-04-22,HZ-Champiñones-380g,CEDI_Bajio,97,1808,5,0,24.62,Despejado,8000,9.56
2024-04-23,HZ-Salsa-Verde-200g,CEDI_Norte,195,1391,3,0,23.18,Despejado,15000,10.9
2024-04-23,HZ-Salsa-Verde-200g,CEDI_Sur,216,1217,5,0,22.86,Lluvia,15000,11.25
2024-04-23,HZ-Salsa-Verde-200g,CEDI_Occidente,200,283,5,0,23.24,Despejado,15000,10.12
2024-04-23,HZ-Salsa-Verde-200g,CEDI_Bajio,170,1454,5,0,22.66,Despejado,15000,9.18
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Norte,197,1530,3,0,24.65,Despejado,15000,12.37
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Sur,195,293,5,0,23.31,Despejado,15000,10.73
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Occidente,203,980,5,0,22.7,Despejado,15000,9.57
2024-04-23,HZ-Salsa-Roja-200g,CEDI_Bajio,183,808,5,0,23.42,Lluvia,15000,12.36
2024-04-23,HZ-Mole-Poblano-250g,CEDI_Norte,97,658,3,0,23.91,Despejado,8000,9.87
2024-04-23,HZ-Mole-Poblano-250g,CEDI_Sur,109,352,5,0,24.1,Despejado,8000,11.38
2024-04-23,HZ-Mole-Poblano-250g,CEDI_Occidente,105,762,5,0,24.38,Lluvia,8000,9.44
2024-04-23,HZ-Mole-Poblano-250g,CEDI_Bajio,89,1124,5,0,23.09,Despejado,8000,10.77
2024-04-23,HZ-Atun-Agua-140g,CEDI_Norte,84,405,3,0,22.65,Despejado,8000,11.51
2024-04-23,HZ-Atun-Agua-140g,CEDI_Sur,86,78,5,1,24.48,Despejado,8000,11.34
2024-04-23,HZ-Atun-Agua-140g,CEDI_Occidente,88,734,5,0,23.63,Despejado,8000,10.64
2024-04-23,HZ-Atun-Agua-140g,CEDI_Bajio,122,1536,5,0,23.79,Tormenta,8000,11.0
2024-04-23,HZ-Champiñones-380g,CEDI_Norte,92,1557,3,0,23.45,Despejado,8000,9.42
2024-04-23,HZ-Champiñones-380g,CEDI_Sur,104,1836,5,0,23.38,Despejado,8000,11.17
2024-04-23,HZ-Champiñones-380g,CEDI_Occidente,110,1044,5,0,23.34,Lluvia,8000,9.04
2024-04-23,HZ-Champiñones-380g,CEDI_Bajio,109,1511,5,0,23.71,Tormenta,8000,9.7
2024-04-24,HZ-Salsa-Verde-200g,CEDI_Norte,204,243,3,0,23.39,Tormenta,15000,9.06
2024-04-24,HZ-Salsa-Verde-200g,CEDI_Sur,179,1947,5,0,23.18,Lluvia,15000,10.36
2024-04-24,HZ-Salsa-Verde-200g,CEDI_Occidente,177,691,5,0,24.54,Despejado,15000,9.71
2024-04-24,HZ-Salsa-Verde-200g,CEDI_Bajio,207,951,5,0,23.98,Despejado,15000,10.39
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Norte,216,78,3,0,23.1,Despejado,15000,11.19
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Sur,212,1980,5,0,22.86,Despejado,15000,11.22
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Occidente,213,131,5,0,23.57,Despejado,15000,11.86
2024-04-24,HZ-Salsa-Roja-200g,CEDI_Bajio,198,75,5,0,23.04,Lluvia,15000,10.39
2024-04-24,HZ-Mole-Poblano-250g,CEDI_Norte,87,1098,3,0,23.63,Lluvia,8000,11.18
2024-04-24,HZ-Mole-Poblano-250g,CEDI_Sur,96,182,5,0,24.55,Despejado,8000,11.32
2024-04-24,HZ-Mole-Poblano-250g,CEDI_Occidente,122,1046,5,0,23.24,Despejado,8000,11.06
2024-04-24,HZ-Mole-Poblano-250g,CEDI_Bajio,87,1651,5,0,23.24,Despejado,8000,11.18
2024-04-24,HZ-Atun-Agua-140g,CEDI_Norte,102,1166,3,1,24.12,Lluvia,8000,9.88
2024-04-24,HZ-Atun-Agua-140g,CEDI_Sur,115,1892,5,1,24.55,Tormenta,8000,9.11
2024-04-24,HZ-Atun-Agua-140g,CEDI_Occidente,101,1893,5,0,23.26,Despejado,8000,10.81
2024-04-24,HZ-Atun-Agua-140g,CEDI_Bajio,110,1418,5,0,23.72,Despejado,8000,11.77
2024-04-24,HZ-Champiñones-380g,CEDI_Norte,100,1318,3,0,23.65,Despejado,8000,10.12
2024-04-24,HZ-Champiñones-380g,CEDI_Sur,99,115,5,0,23.17,Despejado,8000,9.98
2024-04-24,HZ-Champiñones-380g,CEDI_Occidente,94,700,5,1,23.48,Despejado,8000,10.39
2024-04-24,HZ-Champiñones-380g,CEDI_Bajio,93,1685,5,0,23.76,Tormenta,8000,11.84
2024-04-25,HZ-Salsa-Verde-200g,CEDI_Norte,195,182,3,0,24.27,Despejado,15000,11.43
2024-04-25,HZ-Salsa-Verde-200g,CEDI_Sur,219,1646,5,0,23.75,Despejado,15000,10.36
2024-04-25,HZ-Salsa-Verde-200g,CEDI_Occidente,192,880,5,0,23.88,Despejado,15000,9.35
2024-04-25,HZ-Salsa-Verde-200g,CEDI_Bajio,221,740,5,0,23.09,Despejado,15000,12.0
2024-04-25,HZ-Salsa-Roja-200g,CEDI_Norte,181,1370,3,1,23.44,Tormenta,15000,10.6
2024-04-25,HZ-Salsa-Roja-200g,CEDI_Sur,205,331,5,0,23.98,Despejado,15000,9.1
2024-04-25,HZ-Salsa-Roja-200g,CEDI_Occidente,188,390,5,0,23.3,Despejado,15000,11.22
2024-04-25,HZ-Salsa-Roja-200g,CEDI_Bajio,188,1341,5,0,22.37,Lluvia,15000,10.84
2024-04-25,HZ-Mole-Poblano-250g,CEDI_Norte,97,1803,3,0,24.07,Despejado,8000,9.32
2024-04-25,HZ-Mole-Poblano-250g,CEDI_Sur,102,951,5,0,24.2,Despejado,8000,10.01
2024-04-25,HZ-Mole-Poblano-250g,CEDI_Occidente,122,1944,5,0,23.77,Despejado,8000,9.84
2024-04-25,HZ-Mole-Poblano-250g,CEDI_Bajio,102,773,5,0,23.65,Lluvia,8000,10.66
2024-04-25,HZ-Atun-Agua-140g,CEDI_Norte,89,320,3,0,22.47,Despejado,8000,11.25
2024-04-25,HZ-Atun-Agua-140g,CEDI_Sur,103,768,5,0,22.49,Despejado,8000,10.81
2024-04-25,HZ-Atun-Agua-140g,CEDI_Occidente,98,1071,5,0,22.99,Lluvia,8000,10.88
2024-04-25,HZ-Atun-Agua-140g,CEDI_Bajio,105,958,5,0,22.97,Despejado,8000,11.9
2024-04-25,HZ-Champiñones-380g,CEDI_Norte,109,1807,3,0,22.87,Lluvia,8000,12.29
2024-04-25,HZ-Champiñones-380g,CEDI_Sur,103,617,5,0,23.97,Despejado,8000,10.44
2024-04-25,HZ-Champiñones-380g,CEDI_Occidente,95,509,5,0,24.28,Despejado,8000,11.38
2024-04-25,HZ-Champiñones-380g,CEDI_Bajio,85,763,5,1,22.99,Despejado,8000,10.95
2024-04-26,HZ-Salsa-Verde-200g,CEDI_Norte,182,979,3,0,23.95,Lluvia,15000,8.76
2024-04-26,HZ-Salsa-Verde-200g,CEDI_Sur,198,1598,5,1,22.47,Lluvia,15000,8.77
2024-04-26,HZ-Salsa-Verde-200g,CEDI_Occidente,178,1837,5,0,24.27,Despejado,15000,11.76
2024-04-26,HZ-Salsa-Verde-200g,CEDI_Bajio,215,186,5,0,23.25,Despejado,15000,10.16
2024-04-26,HZ-Salsa-Roja-200g,CEDI_Norte,211,392,3,0,22.72,Despejado,15000,12.07
2024-04-26,HZ-Salsa-Roja-200g,CEDI_Sur,218,1565,5,0,23.78,Lluvia,15000,8.47
2024-04-26,HZ-Salsa-Roja-200g,CEDI_Occidente,187,713,5,1,23.45,Lluvia,15000,11.61
2024-04-26,HZ-Salsa-Roja-200g,CEDI_Bajio,205,1950,5,0,22.72,Despejado,15000,9.77
2024-04-26,HZ-Mole-Poblano-250g,CEDI_Norte,95,267,3,0,22.85,Despejado,8000,10.72
2024-04-26,HZ-Mole-Poblano-250g,CEDI_Sur,110,888,5,0,23.76,Lluvia,8000,10.43
2024-04-26,HZ-Mole-Poblano-250g,CEDI_Occidente,100,1201,5,0,23.63,Despejado,8000,8.71
2024-04-26,HZ-Mole-Poblano-250g,CEDI_Bajio,88,1546,5,0,23.99,Tormenta,8000,11.82
2024-04-26,HZ-Atun-Agua-140g,CEDI_Norte,113,1508,3,0,22.48,Lluvia,8000,9.26
2024-04-26,HZ-Atun-Agua-140g,CEDI_Sur,102,603,5,0,22.88,Despejado,8000,10.5
2024-04-26,HZ-Atun-Agua-140g,CEDI_Occidente,95,1928,5,1,23.47,Tormenta,8000,8.8
2024-04-26,HZ-Atun-Agua-140g,CEDI_Bajio,95,228,5,1,23.14,Despejado,8000,11.05
2024-04-26,HZ-Champiñones-380g,CEDI_Norte,102,270,3,1,23.5,Tormenta,8000,11.1
2024-04-26,HZ-Champiñones-380g,CEDI_Sur,102,792,5,0,23.38,Despejado,8000,11.63
2024-04-26,HZ-Champiñones-380g,CEDI_Occidente,108,651,5,0,23.69,Lluvia,8000,11.96
2024-04-26,HZ-Champiñones-380g,CEDI_Bajio,88,1727,5,0,23.42,Lluvia,8000,11.34
2024-04-27,HZ-Salsa-Verde-200g,CEDI_Norte,190,638,3,0,23.36,Despejado,15000,10.16
2024-04-27,HZ-Salsa-Verde-200g,CEDI_Sur,237,436,5,0,23.95,Despejado,15000,11.71
2024-04-27,HZ-Salsa-Verde-200g,CEDI_Occidente,211,397,5,0,23.78,Despejado,15000,9.56
2024-04-27,HZ-Salsa-Verde-200g,CEDI_Bajio,217,641,5,0,23.64,Lluvia,15000,11.29
2024-04-27,HZ-Salsa-Roja-200g,CEDI_Norte,224,1600,3,0,23.73,Despejado,15000,10.38
2024-04-27,HZ-Salsa-Roja-200g,CEDI_Sur,190,748,5,1,23.35,Despejado,15000,9.87
2024-04-27,HZ-Salsa-Roja-200g,CEDI_Occidente,239,349,5,0,22.87,Lluvia,15000,10.29
2024-04-27,HZ-Salsa-Roja-200g,CEDI_Bajio,209,1426,5,0,23.33,Despejado,15000,9.41
2024-04-27,HZ-Mole-Poblano-250g,CEDI_Norte,86,725,3,0,23.37,Despejado,8000,10.67
2024-04-27,HZ-Mole-Poblano-250g,CEDI_Sur,92,421,5,0,23.3,Despejado,8000,11.2
2024-04-27,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1522,5,0,22.62,Despejado,8000,9.8
2024-04-27,HZ-Mole-Poblano-250g,CEDI_Bajio,132,236,5,0,23.35,Tormenta,8000,9.65
2024-04-27,HZ-Atun-Agua-140g,CEDI_Norte,99,1112,3,0,23.46,Lluvia,8000,11.3
2024-04-27,HZ-Atun-Agua-140g,CEDI_Sur,99,1542,5,0,23.48,Despejado,8000,9.52
2024-04-27,HZ-Atun-Agua-140g,CEDI_Occidente,101,198,5,0,24.22,Despejado,8000,10.78
2024-04-27,HZ-Atun-Agua-140g,CEDI_Bajio,95,1397,5,1,23.93,Lluvia,8000,11.74
2024-04-27,HZ-Champiñones-380g,CEDI_Norte,87,1305,3,0,24.21,Despejado,8000,10.56
2024-04-27,HZ-Champiñones-380g,CEDI_Sur,97,1216,5,1,23.21,Despejado,8000,10.31
2024-04-27,HZ-Champiñones-380g,CEDI_Occidente,96,1544,5,0,23.91,Despejado,8000,10.83
2024-04-27,HZ-Champiñones-380g,CEDI_Bajio,101,246,5,0,22.86,Despejado,8000,10.28
2024-04-28,HZ-Salsa-Verde-200g,CEDI_Norte,190,669,3,0,23.45,Lluvia,15000,10.32
2024-04-28,HZ-Salsa-Verde-200g,CEDI_Sur,220,610,5,0,23.69,Lluvia,15000,10.01
2024-04-28,HZ-Salsa-Verde-200g,CEDI_Occidente,201,1485,5,0,23.91,Lluvia,15000,10.3
2024-04-28,HZ-Salsa-Verde-200g,CEDI_Bajio,202,1594,5,0,24.33,Lluvia,15000,10.48
2024-04-28,HZ-Salsa-Roja-200g,CEDI_Norte,219,1991,3,0,23.86,Lluvia,15000,9.2
2024-04-28,HZ-Salsa-Roja-200g,CEDI_Sur,197,690,5,0,23.39,Tormenta,15000,11.33
2024-04-28,HZ-Salsa-Roja-200g,CEDI_Occidente,211,735,5,0,24.1,Despejado,15000,10.51
2024-04-28,HZ-Salsa-Roja-200g,CEDI_Bajio,204,877,5,0,22.92,Despejado,15000,8.02
2024-04-28,HZ-Mole-Poblano-250g,CEDI_Norte,115,1310,3,0,23.77,Despejado,8000,11.05
2024-04-28,HZ-Mole-Poblano-250g,CEDI_Sur,103,812,5,0,24.14,Despejado,8000,8.25
2024-04-28,HZ-Mole-Poblano-250g,CEDI_Occidente,100,1889,5,0,23.04,Despejado,8000,11.2
2024-04-28,HZ-Mole-Poblano-250g,CEDI_Bajio,97,1151,5,0,23.02,Lluvia,8000,7.79
2024-04-28,HZ-Atun-Agua-140g,CEDI_Norte,97,755,3,0,23.27,Despejado,8000,10.41
2024-04-28,HZ-Atun-Agua-140g,CEDI_Sur,101,1751,5,0,23.45,Despejado,8000,10.53
2024-04-28,HZ-Atun-Agua-140g,CEDI_Occidente,91,1384,5,0,23.41,Despejado,8000,10.06
2024-04-28,HZ-Atun-Agua-140g,CEDI_Bajio,106,1558,5,1,23.37,Despejado,8000,11.43
2024-04-28,HZ-Champiñones-380g,CEDI_Norte,98,1960,3,0,23.35,Despejado,8000,9.2
2024-04-28,HZ-Champiñones-380g,CEDI_Sur,93,1147,5,0,23.2,Tormenta,8000,10.33
2024-04-28,HZ-Champiñones-380g,CEDI_Occidente,97,282,5,0,22.94,Despejado,8000,9.75
2024-04-28,HZ-Champiñones-380g,CEDI_Bajio,100,384,5,0,23.79,Despejado,8000,9.28
2024-04-29,HZ-Salsa-Verde-200g,CEDI_Norte,209,1812,3,1,23.54,Despejado,15000,11.71
2024-04-29,HZ-Salsa-Verde-200g,CEDI_Sur,220,898,5,0,24.03,Tormenta,15000,11.44
2024-04-29,HZ-Salsa-Verde-200g,CEDI_Occidente,216,994,5,0,22.83,Despejado,15000,9.6
2024-04-29,HZ-Salsa-Verde-200g,CEDI_Bajio,210,497,5,1,23.42,Despejado,15000,8.69
2024-04-29,HZ-Salsa-Roja-200g,CEDI_Norte,181,672,3,0,22.7,Despejado,15000,8.59
2024-04-29,HZ-Salsa-Roja-200g,CEDI_Sur,201,1381,5,0,23.88,Lluvia,15000,10.47
2024-04-29,HZ-Salsa-Roja-200g,CEDI_Occidente,211,383,5,0,22.9,Despejado,15000,9.91
2024-04-29,HZ-Salsa-Roja-200g,CEDI_Bajio,210,608,5,0,23.19,Despejado,15000,11.26
2024-04-29,HZ-Mole-Poblano-250g,CEDI_Norte,103,726,3,0,22.92,Despejado,8000,10.14
2024-04-29,HZ-Mole-Poblano-250g,CEDI_Sur,93,573,5,0,23.0,Despejado,8000,11.77
2024-04-29,HZ-Mole-Poblano-250g,CEDI_Occidente,93,1520,5,0,23.28,Despejado,8000,11.31
2024-04-29,HZ-Mole-Poblano-250g,CEDI_Bajio,102,1702,5,0,23.46,Despejado,8000,10.43
2024-04-29,HZ-Atun-Agua-140g,CEDI_Norte,104,69,3,0,23.51,Despejado,8000,9.37
2024-04-29,HZ-Atun-Agua-140g,CEDI_Sur,99,1305,5,0,23.58,Lluvia,8000,9.35
2024-04-29,HZ-Atun-Agua-140g,CEDI_Occidente,93,1881,5,0,24.02,Despejado,8000,12.13
2024-04-29,HZ-Atun-Agua-140g,CEDI_Bajio,94,928,5,0,22.58,Despejado,8000,11.4
2024-04-29,HZ-Champiñones-380g,CEDI_Norte,82,379,3,0,23.84,Lluvia,8000,8.21
2024-04-29,HZ-Champiñones-380g,CEDI_Sur,102,745,5,0,23.85,Despejado,8000,10.52
2024-04-29,HZ-Champiñones-380g,CEDI_Occidente,100,1999,5,0,22.83,Despejado,8000,9.51
2024-04-29,HZ-Champiñones-380g,CEDI_Bajio,87,1755,5,0,23.21,Tormenta,8000,10.42
